domain,company_name,company_linkedin,website,employees,employee_range,year_founded,company_type,industry,hq_city,hq_region,hq_country,description,campaign,config_slug,sourcing_reasoning
biomerics.com,Biomerics,https://www.linkedin.com/company/biomerics,http://www.biomerics.com,1544,1001-5000,1994,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Founded in 1994, Biomerics is the leading vertically integrated medical device contract manufacturer serving the interventional device market. Trusted as a vertically integrated partner with extensive engineering expertise and solutions, Biomerics supplies 20 of the top 30 medical device OEMs globally. Biomerics provides engineering design and development services, technology transfer manufacturing services and contract manufacturing services — including sterilization and packaging — for medical","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
switchbackmedical.com,Switchback,https://www.linkedin.com/company/switchback-medical,http://www.switchbackmedical.com,135,51-200,2018,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Your partner for innovative medical device prototyping, development, full program management and manufacturing.  We bring your medical device designs to life with the help of our expert team.  Switchback offers customers the confidence to design and manufacture innovative medical devices that grow and revolutionize their business.  We are engineers, innovators and problem solvers.  What matters to you inspires what we do.  Our mission is to help you do the impossible by providing deep engineerin","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
vander-bend.com,Vander-Bend Manufacturing,https://www.linkedin.com/company/vander-bend-manufacturing,https://vantedgemedical.com,144,501-1000,1980,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Vander-Bend is a proven, Medical Technology OEM award-winning partner.  We have been providing expert-level solutions for more than 40 years.  We provide a full suite of solutions from complex Machining & Stamping to contract manufacturing full assemblies for Robotic Assisted Surgery (RAS).  We also provide Surgical Innovations components and assemblies, low through high volume.  Specializing in Electromechanical Assembly, Precision Machining, Sheet Metal Fabrication, and Rapid Prototyping & Eng","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
lre.de,LRE Medical,https://www.linkedin.com/company/lre-medical-gmbh,https://www.lre-medical.com,102,201-500,1961,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"LRE Medical is a full-service technology company specializing in the development and industrialization of complex diagnostic, medical, and life sciences devices. As a leader in point-of-care diagnostics, with unmatched end-to-end services and capabilities, LRE Medical partners with global healthcare leaders to drive healthcare innovation globally.","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
btlnet.co.in,BTL India Private Ltd,https://www.linkedin.com/company/btl-india-private-ltd,http://www.btlnet.co.in,144,51-200,2013,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"BTL India is part of BTL – a globally established one of the world's major manufacturer of medical and aesthetic equipment company with direct offices in more than 80 countries around the world. Established in New Delhi in 2011, BTL India’s cutting-edge R&D center was set up in Bengaluru in 2013 and focuses on the end-to-end research and development cycle, from idea to serial production, at our manufacturing facilities in Europe. Our mission is to introduce innovative technologies to the healthc","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
seisa.com,Seisa Medical,https://www.linkedin.com/company/seisa-medical,http://seisa.com,246,1001-5000,1983,PARTNERSHIP,medical equipment manufacturing,-,-,-,"Seisa Group is a premier full-service medical device manufacturer. SEISA offers end-to-end product support from its multiple facilities in North America and Europe. SEISA has partnered with industry-leading medical device companies on projects ranging from concept to production and product evolution. SEISA’s partners have benefited from leveraging SEISA’s strengths, including the following: 
 
 - Vertically integrated operations to speed time to market and control costs
 - Expertise in manufactu","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
caraghprecision.com,Caragh Precision,https://www.linkedin.com/company/caragh-precision,http://www.caraghprecision.com,133,201-500,1982,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Caragh Precision specialises in the manufacture of highly accurate components and products for the medical device manufacturing sector internationally. We work with some of the world's leading cardiovascular and orthopaedic medical device manufacturers corporations. Our areas of speciality include orthopaedic instruments and implants, cardiovascular devices, oncology devices, endosurgery & MIS devices.
 
 We operate from our purpose built 95,000 sq ft climate controlled facility in Galway, Irela","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
valtronic.com,Valtronic,https://www.linkedin.com/company/valtronic-technologies-usa-inc,http://www.valtronic.com,216,201-500,1982,PRIVATELY_HELD,"appliances, electrical, and electronics manufacturing",-,-,-,"Valtronic is a full-service electronics contract development and manufacturing services provider. Companies worldwide rely on our more than 40 years of experience to develop, industrialize, and manufacture innovative medical and diagnostics devices, including active implants. Our expertise includes microelectronic assemblies, complex flex/rigid PCBA assemblies as well as full device builds. Headquartered in Switzerland, our company operates across three continents with manufacturing sites in Swi","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
eptam.com,"EPTAM Precision Solutions, Inc.",https://www.linkedin.com/company/eptam-solutions-inc,http://www.eptam.com,220,501-1000,1981,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Precision work is hard. Requirements shift, timelines tighten, and precision matters — and it gets harder under pressure.  That's why the world's top medical device and life science companies trust EPTAM Precision. We're a leading U.S.-based contract manufacturer with over 40 years of expertise and seven advanced facilities nationwide, specializing in precision machining, injection molding, liquid silicone rubber (LSR) molding, and laser processing — delivering complete, validated solutions from","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
http://bd.com,"Becton Dickinson Company (Safety Syringes, Inc. )",https://www.linkedin.com/company/safety-syringes-inc-,http://bd.com,852,201-500,-,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"BD is a global medical technology company that is advancing the world of health by improving medical discovery, diagnostics and the delivery of care.","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
intricon.com,Intricon Corporation,https://www.linkedin.com/company/intricon-corp,http://forjmedical.com,214,501-1000,1977,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,Minnetronix and Intricon are now Forj Medical. Visit Forj Medical for all updates.,"New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
penumbrainc.com,"Penumbra, Inc.",https://www.linkedin.com/company/penumbra-inc,http://www.penumbrainc.com,3080,1001-5000,2004,PUBLIC_COMPANY,medical equipment manufacturing,-,-,-,"Penumbra, Inc., headquartered in Alameda, California, is a global healthcare company focused on innovative therapies.  Penumbra designs, develops, manufactures and markets novel products and has a broad portfolio that addresses challenging medical conditions in markets with significant unmet need.  Penumbra sells its products to hospitals and healthcare providers primarily through its direct sales organization in the United States, most of Europe, Canada and Australia, and through distributors i","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
vestainc.com,"Vesta, a Lubrizol Company",https://www.linkedin.com/company/vesta-inc.,http://www.vestainc.com,101,201-500,1972,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"For almost four decades, Vesta has provided medical device manufacturing services for a vast range of medical applications. Every year we produce more than 60 million compliant, high-quality components in our advanced facilities. And we do it all in the most efficient and effective way possible. Because, at Vesta, your success is ours.","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
regalresearch.com,Regal Research & Mfg. Co.,https://www.linkedin.com/company/regal-research-and-mfg-co,http://www.regalresearch.com,115,201-500,1980,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Regal Research has become a leading US provider of product-level electromechanical contract manufacturing solutions for the medical equipment, semiconductor equipment, EV charging, industrial controls, defense communications, and aerospace industries.  With comprehensive in-house manufacturing capabilities all within our Texas, USA facilities (400,000 sq ft), we provide sheet metal fabrication, CNC machining, robotic laser fusion welding, plating, painting, product assembly, DFM engineering supp","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
micropulseinc.com,Micropulse,https://www.linkedin.com/company/micropulse-inc-,http://www.Micropulseinc.com,199,201-500,1988,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Mission:  Manufacturing excellence through a commitment to quality, integrity, and servant leadership.  
 
 Founded in 1988, Micropulse is a privately held, precision manufacturer focused on earning long-term partnerships with leading orthopedic companies built on trust, honesty, and open communication.  Micropulse manufactures implants, instruments, cases and trays, and provides packaging and inventory management for orthopedic OEMs.  Northeast Indiana has been home for the company since its in","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
minnetronixmedical.com,Minnetronix Medical,https://www.linkedin.com/company/minnetronix-inc-,http://forjmedical.com,176,201-500,1996,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,Minnetronix and Intricon are now Forj Medical. Visit Forj Medical for all updates.,"New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
micro-co.com,MICRO,https://www.linkedin.com/company/micro,http://www.micro-co.com,652,501-1000,1945,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"MICRO is a full service contract manufacturer that draws on more than 80 years of experience in medical device assembly, precision metal stamping, insert and injection molding, machining, sharpening and finishing to deliver the highest quality products to customers in many industries including medical device, automotive, aerospace and electronics. A truly global company, MICRO manufactures and distributes its products to customers around the world.   Offering product development & design assista","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
mmt-inc.com,MMT,https://www.linkedin.com/company/mmt-medical-device-manufacturing,https://www.mmt-inc.com,170,201-500,2005,PRIVATELY_HELD,machinery manufacturing,-,-,-,"Your sole source solution for automated, process-driven medical manufacturing.  Medical Manufacturing Technologies (MMT) offers manufacturing-as-a-service that combines applications expertise, technical solutions, and aftermarket support to revolutionize medical device manufacturing.  We design the most efficient manufacturing processes, from ideation through production and beyond, to solve the world’s most complex medical device challenges. Patient safety is paramount; our integrated approach e","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
piramal.com,Piramal Pharma Ltd,https://www.linkedin.com/company/lifeatpiramalpharma,https://www.piramalpharma.com,2668,10001--,-,PRIVATELY_HELD,pharmaceutical manufacturing,-,-,-,"Piramal Pharma Limited (PPL) offers a portfolio of differentiated products and services through its 17 global facilities, which include end-to-end development and manufacturing capabilities, and a distribution network in over 100 countries. PPL’s manufacturing arm (Piramal Pharma Solutions), its position as one of the leading producer of Inhaled Anesthetics and a global player in Hospital Generics, and its Consumer Products Division make it a leading player in the global pharmaceutical business.","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
tegramedical.com,Tegra Medical,https://www.linkedin.com/company/tegra-medical,https://www.tegramedical.com,591,501-1000,2007,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Tegra Medical is an end-to-end contract manufacturing solutions provider, known as the company “where medical devices come to life.”  Our customers look to us to manufacture everything from complex components to finished devices – from the sharp “business end” to the molded plastic handle – including assembly, sterilization and packaging. Our headquarters is in Franklin, Massachusetts and we have manufacturing locations in Massachusetts, Mississippi, Costa Rica, Europe, and Asia. We are ISO 1348","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
frigzinternational.com,Dr. Frigz International,https://www.linkedin.com/company/drfrigz,http://www.drfrigz.com,132,1001-5000,1987,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Dr. Frigz International is one of the largest OEM of medical devices in Pakistan. The company has multiple international joint ventures and a strong network of distributors and importers around the world. It offers sterile & non sterile reusable and single use medical, dental, hi frequency and laparoscopic instruments.   Dr. Frigz offers general surgery instruments, dental, tungsten carbide, electrosurgical, diamond dusted and laparoscopic instruments.  All together, more than 15,000 products ar","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
asahi-intecc.com,"ASAHI INTECC CO., LTD. - Medical Division",https://www.linkedin.com/company/asahi-intecc-medical-division,https://medical.asahi-intecc.com/en,193,501-1000,1976,PUBLIC_COMPANY,medical equipment manufacturing,-,-,-,"Your dreams Woven together.  Welcome to our OFFICIAL LinkedIn page of ASAHI INTECC Medical Division. We focus on developing products for PCI/ PTA/IVR/INR/Diagnostic devices. Our products are known for one-and-only technologies and “number one” products that meets the doctor needs to cure patients. Recently, we are expanding to new fields such as Gastrointestinal and Robotics.   In the beginning , we started out as a company of mini ropes in Japan. It gradually grew up to now where we sell one of","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
eurosets.com,Eurosets,https://www.linkedin.com/company/eurosets-everylifematters,https://www.eurosets.com,217,201-500,1991,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Established in 1991 in the heart of the Italian biomedical district, today Eurosets is a leading manufacturing company in the following fields:  1.	Cardiopulmonary 2.	ExtraCorporeal Life Support (ECLS) 3.	Wound & Blood management  With a growing sales network, Eurosets is now present in: Western Europe, Eastern Europe including Russia, Middle East, Africa, Japan, Latin America, Asia Pacific, South and North America. Italy, France, Belgium, Germany and China Eurosets has direct access to the mark","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
harmac.com,Harmac Medical Products,https://www.linkedin.com/company/harmac-medical-products,https://www.harmac.com,327,1001-5000,1981,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"Your Global Partner for Full-Service Contract Manufacturing of Single-Use Medical Devices.   Harmac Medical Products, Inc, is an innovative, full-service contract manufacturer of single-use medical devices, serving the global marketplace since 1981.  With more than 1,300 employees and locations in the U.S., Ireland and Mexico, Harmac provides integrated technical solutions and full manufacturing services for companies of all sizes including leading Fortune 500 med-tech companies.  Harmac offers ","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
btl.bg,BTL Industries Bulgaria,https://www.linkedin.com/company/btl-industries-bulgaria,https://karieri.btl.bg/?utm_source=linkedin&utm_medium=organic&utm_content=bio,155,201-500,1993,PRIVATELY_HELD,medical equipment manufacturing,-,-,-,"BTL Industries е един от световните лидери в сферата на разработката, производството, търговията и сервиза на електронна медицинска апаратура в три основни направления – физиотерапия, кардиология и естетична медицина. Компанията работи в над 100 държави от цял свят, като в над 50 от тях има собствени търговски фирми, а в останалите работи чрез независими ексклузивни дистрибутори.
 
 Създадена в началото на 90-те години на ХХ-ти век в Чехия, компанията стъпва в България през 1998 г. с разкриванет","New Leader, Old Portfolio",new-leader-old-portfolio-4b,"Matched AI Ark lookalike-company search (lookalikeDomains seeded with 3 known PE-backed medtech CDMO/manufacturing roll-up platforms: Cirtec Medical, Viant Medical, Integer Holdings), filtered post-hoc to 100-5000 employees as a proxy for the $100M-$1B revenue band. This confirms 'similar business model to a known PE-backed medtech manufacturing/roll-up platform' — it does NOT verify actual PE ownership or that this specific company has itself absorbed 2+ acquisitions without consolidating brands; both require a per-company ownership/M&A-history check (PitchBook or deal-news search) before treating as qualified. This is segment 4(b) specifically (PE-backed roll-up platforms, $100M-$1B) — distinct from 4(a) already sourced via Blitz."
