domain,company_name,company_linkedin,website,employees,employee_range,year_founded,company_type,industry,hq_city,hq_region,hq_country,description,campaign,config_slug,sourcing_reasoning
terumoneuro.com,Terumo Neuro,-,http://terumoneuro.com,1359,1001-5000,1997,Public Company,Medical Equipment Manufacturing,Aliso Viejo,California,United States,"We’re in business to create and deliver innovations that redefine what’s possible in neurovascular treatment, meaningfully advancing both physician practice and patient outcomes. Founded in 1997 as MicroVention and acquired by Terumo Corporation in 2006, Terumo Neuro offers more than thirty products for the treatment of cerebral aneurysms, ischemic stroke, carotid artery disease, and neurovascular malformations. Headquartered in California, Terumo Neuro products are sold in more than seventy cou",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1359 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
glidewelldental.com,Glidewell Dental,-,http://www.glidewelldental.com,2230,1001-5000,1970,Privately Held,Medical Equipment Manufacturing,Irvine,California,United States,"Glidewell is America’s largest digital dental lab, pioneering industry-first innovations that expand what’s possible in restorative dentistry. Our mission is to empower dental professionals with comprehensive, convenient, cost-effective clinical solutions, by combining open digital workflows, AI-powered manufacturing, and vertically integrated operations.  We meet dentists where they are on their digital journey, offering flexible solutions that fit any practice—accepting all scanners, digitizin",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2230 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
accuray.com,Accuray,-,https://www.accuray.com,1062,501-1000,-,Public Company,Medical Equipment Manufacturing,Madison,Wisconsin,United States,We work passionately to expand the curative power of radiation therapy to improve as many lives as possible. #AccurayExpandRT #CyberKnife #Radixact #TomoTherapy #AccurayExchange,Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1062 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
orthofix.com,Orthofix,-,http://www.orthofix.com,2063,1001-5000,-,Public Company,Medical Equipment Manufacturing,The Colony,Texas,United States,"Orthofix is a global medical technology company headquartered in Lewisville, Texas. By providing medical technologies that heal musculoskeletal pathologies, we deliver exceptional experiences and life-changing solutions to patients around the world. Orthofix offers a comprehensive portfolio of spinal hardware, bone growth therapies, specialized limb reconstruction solutions, biologics and enabling technologies, including the 7D FLASH™ navigation system.  𝗢𝘂𝗿 𝗩𝗶𝘀𝗶𝗼𝗻: To be the unrivaled partner i",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2063 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
appliedmedical.com,Applied Medical,-,http://www.appliedmedical.com,3987,5001-10000,1987,Privately Held,Medical Equipment Manufacturing,Rancho Santa Margarita,California,United States,"As a new generation medical device company, Applied Medical is focused on meeting three fundamental healthcare needs: enhanced clinical outcomes, cost containment and unrestricted choice. Our vertically integrated programs in design, development, manufacturing, and distribution enable us to consistently meet these objectives. As a vertically integrated company, we manufacture all of our products in-house at our corporate headquarters in Rancho Santa Margarita, California, and our European headqu",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (3987 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
olympusamerica.com,Olympus Corporation of the Americas,-,olympusamerica.com,4996,5001-10000,-,Public Company,Medical Equipment Manufacturing,Center Valley,Pennsylvania,United States,"At Olympus, we are committed to Our Purpose of making people’s lives healthier, safer and more fulfilling. As a global medical technology company, we partner with healthcare professionals to provide best-in-class solutions and services for early detection, diagnosis and minimally invasive treatment, aiming to improve patient outcomes by elevating the standard of care in targeted disease states.  For more than 100 years, Olympus has pursued a goal of contributing to society by producing products ",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (4996 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
pattersondental.com,Patterson Dental,-,https://pattersondental.com/,3352,1001-5000,1877,Public Company,Medical Equipment Manufacturing,St. Paul,Minnesota,United States,"At Patterson Dental, we are committed to partnering with dental practices of all sizes to help oral health professionals practice extraordinary dentistry. We do this by living up to our promise of Trusted Expertise, Unrivaled Support every day.  Patterson’s history of serving dental professionals dates back to our company’s founding in 1877. Since then, Patterson has grown to meet the needs of private practices and large group dental networks through more than 70 branch offices in the United Sta",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (3352 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
hillrom.com,Hillrom,-,http://www.hillrom.com,3410,10001+,-,Public Company,Medical Equipment Manufacturing,Chicago,Illinois,United States,"Hillrom is a part of Baxter. For nearly a century, Baxter has delivered on its commitment to save and sustain the lives of patients, working alongside clinicians to help them deliver the best care possible. We believe every person — regardless of who they are or where they are from — deserves a chance to live a healthy life, free from illness and full of possibility. At the intersection of progress and purpose is where we are redefining what it means to be a global medtech leader. It is where we",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (3410 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
abiomed.com,Abiomed,-,http://www.abiomed.com,2216,1001-5000,1981,Public Company,Medical Equipment Manufacturing,Danvers,Massachusetts,United States,"Based in Danvers, Massachusetts, USA, Abiomed, Inc., part of Johnson & Johnson MedTech, is a leading provider of medical technology that provides circulatory support and oxygenation. Our products are designed to enable the heart to rest and recover by improving blood flow and/or provide sufficient oxygenation to those in respiratory failure. For additional information, please visit www.abiomed.com.  Important Safety Info: https://bit.ly/39kvb47",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2216 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
coopersurgical.com,CooperSurgical,-,http://www.CooperSurgical.com,1842,1001-5000,1990,Public Company,Medical Equipment Manufacturing,Trumbull,Connecticut,United States,"CooperSurgical is driven to advance the care of women, babies, and families around the world. We believe in empowering individuals and healthcare professionals in making health and life choices. We are trusted by clinicians worldwide for products, technologies, and services that support a wide range of reproductive solutions, from contraception to fertility and preventative and therapeutic gynecological care.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1842 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
tandemdiabetes.com,Tandem Diabetes Care,-,http://www.tandemdiabetes.com,2195,1001-5000,-,Public Company,Medical Equipment Manufacturing,San Diego,California,United States,"Tandem Diabetes Care, a global insulin delivery and diabetes technology company, manufactures and sells advanced automated insulin delivery systems that reduce the burden of diabetes management, while creating new possibilities for patients, their loved ones, and healthcare providers. The Company’s pump portfolio features the Tandem Mobi system and t:slim X2 insulin pump, both of which feature Control-IQ advanced hybrid closed-loop technology.  Tandem is the #1 recommended insulin pump brand by ",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2195 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
starkey.com,Starkey Hearing,-,http://www.starkey.com,2521,5001-10000,1967,Privately Held,Medical Equipment Manufacturing,Eden Prairie,Minnesota,United States,"Starkey is a privately held, global hearing technology company headquartered in Eden Prairie, Minnesota, USA. We are recognized for our innovative design, development and distribution of comprehensive digital hearing systems. We develop products using an evidence-based design approach, meaning that rigorous testing takes place to prove the benefits of a new technology or algorithm before a hearing aid is ever fit on a patient. Every Starkey employee is committed to helping people on their journe",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2521 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
biosensewebster.com,Biosense Webster,-,http://www.biosensewebster.com,3075,1001-5000,-,Public Company,Medical Equipment Manufacturing,Irvine,California,United States,"Biosense Webster, Inc., part of Johnson and Johnson Medtech, is the global leader in the science, diagnosis and treatment of heart rhythm disorders. We partner with clinicians to develop innovative technologies that improve the quality of care for arrhythmia patients worldwide. More information can be found at https://bit.ly/47DdIPR.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (3075 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
linkedin.com,MicroVention-Terumo,-,http://www.linkedin.com/company/terumoneuro,1808,1001-5000,1997,Public Company,Medical Equipment Manufacturing,Aliso Viejo,California,United States,"MicroVention is now Terumo Neuro.  Please follow Terumo Neuro now at: http://www.linkedin.com/company/terumoneuro  A global leader in neurovascular innovation, MicroVention is now Terumo Neuro. This name change signifies a new chapter in the company’s evolution while maintaining its unwavering commitment to the creation and commercialization of groundbreaking innovations in neurovascular care.  Founded in 1997 as MicroVention and acquired by Terumo Corporation in 2006, Terumo Neuro offers more t",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1808 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
merit.com,"Merit Medical Systems, Inc.",-,https://www.merit.com/careers,3493,5001-10000,1987,Public Company,Medical Equipment Manufacturing,South Jordan,Utah,United States,"As a global healthcare company, we understand customer needs and innovate and deliver medical solutions that transform patient care.   Founded in 1987, Merit Medical Systems, Inc. is engaged in the development, manufacture, and distribution of proprietary disposable medical devices used in interventional, diagnostic, and therapeutic procedures, particularly in cardiology, radiology, oncology, critical care, and endoscopy.   Merit serves client hospitals worldwide with a domestic and internationa",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (3493 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
fujifilm.com,FUJIFILM Healthcare Americas Corporation,-,https://healthcaresolutions-us.fujifilm.com,1710,501-1000,-,Privately Held,Medical Equipment Manufacturing,Lexington,Massachusetts,United States,"FUJIFILM Healthcare Americas Corporation is a comprehensive healthcare company that has an extensive range of technology and expertise in the detection, diagnosis, and treatment of diseases. Fujifilm’s innovative portfolio includes solutions spanning diagnostic imaging, enterprise imaging, endoscopic imaging, surgical imaging, and in-vitro diagnostics. The company is headquartered in Lexington, Massachusetts. For more information, please visit healthcaresolutions-us.fujifilm.com.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1710 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
penumbrainc.com,"Penumbra, Inc.",-,http://www.penumbrainc.com,3121,1001-5000,2004,Public Company,Medical Equipment Manufacturing,Alameda,California,United States,"Penumbra, Inc., headquartered in Alameda, California, is a global healthcare company focused on innovative therapies.  Penumbra designs, develops, manufactures and markets novel products and has a broad portfolio that addresses challenging medical conditions in markets with significant unmet need.  Penumbra sells its products to hospitals and healthcare providers primarily through its direct sales organization in the United States, most of Europe, Canada and Australia, and through distributors i",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (3121 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
atecspine.com,ATEC Spine,-,http://www.atecspine.com,1062,501-1000,-,Public Company,Medical Equipment Manufacturing,Carlsbad,California,United States,"ATEC Spine is a medical device company dedicated to revolutionizing the approach to spine surgery through innovation. ATEC’s Organic Innovation Machine™ is the greatest concentration of spine know-how in the industry and committed to the creation of clinical distinction. Leveraging 100% spine focus and expertise, we seek to improve spine surgery by rethinking, redesigning and seamlessly integrating the technologies required from the ground up. The innovation that results from that process is bei",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1062 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
karlstorz.com,KARL STORZ NorthAmerica,-,http://www.karlstorz.com,2304,1001-5000,-,Privately Held,Medical Equipment Manufacturing,El Segundo,California,United States,"KARL STORZ North America is a leader in endoscopic technology and imaging solutions across virtually all surgical specialties. It is a subsidiary of KARL STORZ SE & Co. KG, an international medical technology company that is family-owned and based in Tuttlingen, Germany. KARL STORZ stands for visionary design, precision craftsmanship, and clinical effectiveness and has a portfolio that includes more than 15,000 products for human and veterinary medicine.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2304 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
asp.com,Advanced Sterilization Products,-,http://www.asp.com,1524,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Irvine,California,United States,"In healthcare, nothing is more important than protecting patients. So it’s vital to ensure the safety of the care environment – especially the medical devices and equipment that come into contact with vulnerable patients.  ASP is a global leader in infection prevention solutions for healthcare. With advanced products, technologies, and workflows for medical sterilization and disinfection, ASP is dedicated to defending the lives of patients, families, healthcare workers, providers, and communitie",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1524 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
cordis.com,Cordis,-,https://www.cordis.com/en_us.html,3038,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Hialeah,Florida,United States,"From the first guidewire to the first drug eluting stent, for over 60 years Cordis has remained at the heart of cardiovascular innovation.  Cordis is again at the forefront of transformation in the cardiovascular space, leveraging internal development, partnership with the CordisX innovation incubator and targeted acquisitions of industry-disrupting technology.  These innovations, brought to market with the strength of Cordis’ global footprint and operations, seek to transform the interventional",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (3038 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
sysmex.com,"Sysmex America, Inc.",-,http://www.sysmex.com/us/,1362,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Lincolnshire,Illinois,United States,"Sysmex America, Inc. distributes and supports automated in vitro diagnostic hematology, flow cytometry, technology solutions, coagulation and urinalysis analyzers, reagents and information systems for laboratories and healthcare facilities in the Americas. We are headquartered in Lincolnshire, Illinois; with further facilities in Buffalo Grove, Vernon Hills and Mundelein. Questions? Comments? Reach out to socialmedia@sysmex.com",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1362 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
viantmedical.com,Viant Medical,-,http://viantmedical.com,2921,5001-10000,-,Privately Held,Medical Equipment Manufacturing,Foxborough,Massachusetts,United States,"Please stay safe online. Viant does not send unsolicited interview offers to candidates that have not directly applied for an open position.  Additionally, Viant will not ask potential candidates or new hires to make payments or purchases nor send payments of any kind in advance of employment commencing.  Viant is a global design and manufacturing services provider for the medtech industry, specializing in surgical technologies, orthopedics, cardiac & interventional, bioelectronics, bioprocessin",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2921 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
integer.net,Integer Holdings Corporation,-,https://www.Integer.net,3810,10001+,-,Public Company,Medical Equipment Manufacturing,Plano,Texas,United States,"Integer Holdings Corporation (NYSE: ITGR) is one of the largest medical device contract development and manufacturing organizations (CDMO) in the world, serving the cardiac rhythm management, neuromodulation, and cardio and vascular markets.   As a strategic partner of choice to medical device companies and OEMs, Integer is committed to enhancing the lives of patients worldwide by providing innovative, high-quality products and solutions. The company's brands include Greatbatch Medical®, Lake Re",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (3810 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
medical.canon,"Canon Medical Systems USA, Inc.",-,https://us.medical.canon/,1044,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Irvine,California,United States,"Canon Medical provides a comprehensive range of medical imaging solutions, including CT, diagnostic and interventional X-ray, MRI, ultrasound, service solutions, and advanced Healthcare IT. Guided by our Made for Life philosophy, patients are at the heart of everything we do. Our mission is to equip healthcare professionals with innovative solutions that enhance clinical performance, safety, comfort, and outcomes—helping deliver better health opportunities for patients worldwide.  We invest in r",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1044 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
carefusion.com,CareFusion,-,http://www.carefusion.com/,2599,10001+,2009,Public Company,Medical Equipment Manufacturing,San Diego,California,United States,"CareFusion, a BD company, is a global corporation serving the health care industry with products and services that help improve the cost and safety of health care for generations to come. 
 
 The company develops market-leading technologies including Alaris® infusion pumps, Pyxis® automated dispensing and patient identification systems, AVEA®, AirLife™ and LTV® series ventilation and respiratory products, ChloraPrep® skin preparation products, MedMined™ services for data mining surveillance, V. ",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2599 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
avanos.com,Avanos Medical,-,http://www.avanos.com,1430,1001-5000,-,Public Company,Medical Equipment Manufacturing,Alpharetta,Georgia,United States,"We are a medical device company focused on delivering clinically superior solutions that will help patients get back to the things that matter. Avanos develops, manufactures and markets its recognized brands globally.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1430 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
biomerics.com,Biomerics,-,http://www.biomerics.com,1565,1001-5000,1994,Privately Held,Medical Equipment Manufacturing,Salt Lake City,Utah,United States,"Founded in 1994, Biomerics is the leading vertically integrated medical device contract manufacturer serving the interventional device market. Trusted as a vertically integrated partner with extensive engineering expertise and solutions, Biomerics supplies 20 of the top 30 medical device OEMs globally. Biomerics provides engineering design and development services, technology transfer manufacturing services and contract manufacturing services — including sterilization and packaging — for medical",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1565 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
carestreamdental.com,Carestream Dental,-,http://www.carestreamdental.com,1192,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Atlanta,Georgia,United States,"Carestream Dental is a digital solutions leader built on more than 125 years of experience that’s committed to transforming dentistry, simplifying technology and changing lives. In this pursuit, it offers three brand portfolios that enable practice optimization, efficiency and growth: Carestream Dental includes world-class oral healthcare devices; Swissmeda offers market-leading clinical software and services; and Sensei includes best-in-class practice management software and services. These sol",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1192 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
hollister.com,Hollister Incorporated,-,http://www.hollister.com,3755,1001-5000,1921,Privately Held,Medical Equipment Manufacturing,Libertyville,Illinois,United States,"Hollister Incorporated is an independent, employee-owned company that develops, manufactures, and markets healthcare products and services worldwide. Our Mission is to make life more rewarding and dignified for people who use our products and services. Throughout the company, there is the recognition that Hollister is unique, not only as an independent, employee-owned company but also in its Mission and its commitment to The Immutable Principles on which the company was founded.   Through a shar",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (3755 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
jabil.com,Jabil Healthcare,-,https://www.jabil.com/industries/healthcare.html,4021,10001+,1966,Public Company,Medical Equipment Manufacturing,St. Petersburg,Florida,United States,This page is no longer active. Please follow Jabil for healthcare news and updates.,Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (4021 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
minimed.com,MiniMed,-,https://www.minimed.com/,1510,5001-10000,-,Public Company,Medical Equipment Manufacturing,Los Angeles,California,United States,"MiniMed is a full-stack insulin delivery company built around one belief: that technology should lift the burden of diabetes. So that every day is a better day. Days when diabetes fades into the background and life takes the lead. Joyful, messy, fully lived days — when things feel lighter, easier, more possible. Those are the days we’re here to make real.   Connect with us! Facebook @ www.facebook.com/MiniMed Instagram @ www.instagram.com/minimed/ X @ https://x.com/minimed TikTok @ https://www.t",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1510 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
advancedbionics.com,Advanced Bionics,-,http://www.advancedbionics.com,1126,501-1000,1993,Public Company,Medical Equipment Manufacturing,Valencia,California,United States,"AB is proud to be the only U.S. based manufacturer of cochlear implants and equally proud to be a part of the larger Sonova group.  At AB, success begins with a passion for hearing restoration and is driven by our global workforce of over a thousand employees. For more than 25 years, AB has removed limitations for those otherwise isolated from the world of sound. Always focused on bringing meaningful change through innovative technology, AB has set the standard for performance, lifestyle support",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1126 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
phillipsmedisize.com,Phillips Medisize,-,https://www.phillipsmedisize.com/,2893,5001-10000,-,Privately Held,Medical Equipment Manufacturing,Hudson,Wisconsin,United States,"As a contract development and manufacturing organization (CDMO), the world’s leading pharmaceutical, medtech and in vitro diagnostic companies trust us to help them design and manufacture their products.  With our dedicated team of 6,000+ employees and 30 development and manufacturing sites across three continents, we put the patient at the center of all we do, knowing that every decision is critical to a healthcare provider and their patients somewhere in the world.  Phillips Medisize is an Aff",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2893 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
agappe.com,Agappe Diagnostics Ltd,-,https://www.agappe.com,1247,501-1000,1994,Partnership,Medical Equipment Manufacturing,-,Georgia,United States,"Your Best Partner In Diagnostics  28 years of dedication has made us what we are today, one of the forerunners in the Indian diagnostics industry. The 2nd biggest Diagnostic Companies in India with a formidable Domestic and International presence for the entire range of Reagents and Equipment.   Our Reagent range includes Biochemistry Kits, Serology Kits, Immunoturbidimetry Kits, Specialized Kits, Coagulation Reagents, Hematology Reagents and System Reagents for Fully Automated Clinical Chemistr",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1247 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
