domain,company_name,company_linkedin,website,employees,employee_range,year_founded,company_type,industry,hq_city,hq_region,hq_country,description,campaign,config_slug,sourcing_reasoning
kulzer.com,Kulzer,https://www.linkedin.com/company/kulzer,http://www.kulzer.com,597,1001-5000,1935,Public Company,Medical Equipment Manufacturing,Hanau,Hessen,Germany,"As one of the world’s leading dental companies and part of the Mitsui Chemicals Group, Kulzer has been a reliable lifetime partner for all dental professionals for about 90 years. Whether analogue or digital dentistry, aesthetic or tooth preservation, prosthetics or periodontology – as a polymer specialist and digital solution provider, Kulzer stands for trusted and innovative dental solutions.   1,400 people at Kulzer strive for the best solution for every customer – to achieve a confident smil",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (597 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
etac.com,Etac Group,https://www.linkedin.com/company/etac,https://www.etac.com,1024,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Stockholm,Stockholm,Sweden,"Etac is a world-leading developer of innovative assistive devices and patient handling equipment. Since 1973, we have been committed to improving quality of life for the individual, family members and caregivers.   Through our specialised product brands, we offer state-of-the-art solutions for a wide range of daily needs and care settings, for people at all stages of life. Our products are designed to promote the individual’s abilities and support caregivers in their daily work – through high qu",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Sweden) at $100M-$500M US-revenue proxy scale (1024 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
medi.de,medi GmbH & Co. KG,https://www.linkedin.com/company/medi-gmbh-co-kg,https://www.medi.de/unternehmen/karriere/,625,1001-5000,1951,Partnership,Medical Equipment Manufacturing,Bayreuth,Bayern,Germany,"Für das Unternehmen medi leisten am Standort Bayreuth rund 1.800 Mitarbeiter:innen einen maßgeblichen Beitrag, dass Menschen sich besser fühlen – von Bayreuth in die Welt.  Das Ziel: Anwender:innen und Patient:innen maximale Therapieerfolge im medizinischen Bereich (medi Medical) und ein einzigartiges Körpergefühl im Sport- und Fashion-Segment (CEP und ITEM m6) zu ermöglichen. Angespornt durch die Freude an der Herausforderung wollen wir mit unseren Produkten und Konzepten Maßstäbe setzen – wiss",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (625 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
phchd.com,PHC Holdings Corporation,https://www.linkedin.com/company/phc-holdings,https://www.phchd.com,2611,5001-10000,2014,Public Company,Medical Equipment Manufacturing,東京,東京,Japan,"PHC Holdings Corporation (TSE 6523) is a global healthcare company with a mission of contributing to the health of society through healthcare solutions that have a positive impact and improve the lives of people. Our subsidiaries, known collectively as PHC Group, include PHC Corporation, Ascensia Diabetes Care, Epredia, LSI Medience Corporation, Mediford, and Wemex. Together, these companies develop, manufacture, sell and service solutions across diabetes management, healthcare solutions, life s",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Japan) at $100M-$500M US-revenue proxy scale (2611 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
cepheidinternational.com,Cepheid AB,https://www.linkedin.com/company/cepheid-ab,http://www.cepheidinternational.com,530,201-500,-,Public Company,Medical Equipment Manufacturing,-,Stockholm,Sweden,"Cepheid är ett av världens snabbast växande företag inom molekylärdiagnostik. Företagets unika diagnostikplattform används över hela världen och gör en skillnad för patienter eftersom diagnos och val av behandling underlättas av testresultaten. Cepheid erbjuder ett brett sortiment av diagnostikprodukter inom virologi, bakteriologi och onkologi som kan möta morgondagens krav på säker, snabb och flexibel diagnostik såväl i västvärlden som i länder med begränsade resurser.
 	
 Globalt representeras",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Sweden) at $100M-$500M US-revenue proxy scale (530 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
inbody.com,InBody,https://www.linkedin.com/company/inbodyusa,http://www.inbody.com,502,1001-5000,1996,Privately Held,Medical Equipment Manufacturing,서울,서울,South Korea,"Founded in 1996, InBody has been changing the health and wellness industry for more than 20 years. InBody’s award-winning, medical-grade devices are used by professionals and consumers in the medical, fitness, research and corporate wellness verticals. Recognized for manufacturing easy, quick and precise body composition analyzers, InBody helps people redefine their health by providing accurate outputs like percent body fat, segmental muscle analysis and total body water.",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: South Korea) at $100M-$500M US-revenue proxy scale (502 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
bit-as.com,BIT,https://www.linkedin.com/company/bit-as-official,http://www.BIT-AS.com,1144,51-200,1976,Privately Held,Medical Equipment Manufacturing,Schwalbach am Taunus,Hessen,Germany,"BIT designs, develops, manufactures, and services high-performance medical and life science diagnostic devices for our clients, allowing them to improve and save lives worldwide.   Founded in 1976, BIT’s tagline ‘Build Innovation Together’ is not just a statement but an internal edict of our 105 employees on how to work with our clients. Our mission is to help clients rapidly and efficiently provide innovative and cost-effective products to their markets, specifically focusing on the hematology,",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (1144 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
bit-analytical.de,BIT,-,http://www.BIT-Analytical.de,1082,51-200,1976,Privately Held,Medical Equipment Manufacturing,Schwalbach am Taunus,Hessen,Germany,"BIT designs, develops, manufactures, and services high-performance medical and life science diagnostic devices for our clients, allowing them to improve and save lives worldwide.   Founded in 1976, BIT’s tagline ‘Build Innovation Together’ is not just a statement but an internal edict of our 250 employees on how to work with our clients. Our mission is to help clients rapidly and efficiently provide innovative and cost-effective products to their markets, specifically focusing on the hematology,",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (1082 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
orangedental.de,orangedental,https://www.linkedin.com/company/orangedental,www.orangedental.de,1747,51-200,1998,Public Company,Medical Equipment Manufacturing,Biberach an der Riß,Baden-Württemberg,Germany,"orangedental GmbH & Co. KG – Ihr Partner für moderne digitale Zahnmedizin  Seit 1998 steht orangedental (Biberach an der Riß) als starker Partner des Dental-Fachhandels für Innovation, Qualität und erstklassigen Service. Unser Fokus liegt auf hochmodernen Lösungen im Bereich digitales Röntgen und CAD/CAM – maßgeschneidert für die Anforderungen der heutigen Zahnheilkunde.  Mit unserem exklusiven 7/365-Tage-Hotline-Support – einzigartig seit 2006 – setzen wir Maßstäbe in puncto Erreichbarkeit und ",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (1747 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
thuasne.com,Thuasne,https://www.linkedin.com/company/thuasne,www.corporate.thuasne.com,745,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Levallois-Perret,Hauts-de-Seine,France,"Thuasne® imagines, develops and manufactures medical devices allowing everyone to become actors in their own health. For 6 generations and with its 2,500 employees, the Group offers concrete, adapted and innovative health solutions in the fields of orthopedics, medical compression, and sport. corporate.thuasne.com/en  Thuasne® imagine, développe et fabrique des dispositifs médicaux permettant à chacun de devenir acteur de sa propre santé. Depuis 6 générations et fort de ses 2 500 collaborateurs,",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: France) at $100M-$500M US-revenue proxy scale (745 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
bbraun.com,B. Braun Group,https://www.linkedin.com/company/bbraun-group,https://www.bbraun.com,29537,10001+,1839,Privately Held,Medical Equipment Manufacturing,Melsungen,Hessen,Germany,"As a leading medical technology company, B. Braun protects and improves the health of people around the world. For more than 185 years, the family-owned company has been accelerating progress in health care with pioneering spirit and groundbreaking contributions. This innovative strength continues to be the foundation of B. Braun's success today—always with the goal of improving clinical outcomes, cost of care and patient benefits.   More than 64,000 employees live Sharing Expertise worldwide, t",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (29537 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
phonak.com,Phonak Global,https://www.linkedin.com/company/phonak,http://www.phonak.com,1061,1001-5000,-,Public Company,Medical Equipment Manufacturing,Stäfa,Zürich,Switzerland,"Headquartered near Zurich, Switzerland, Phonak, a member of the Sonova Group, was born in 1947 from a passion and dedication to take on the most difficult hearing challenges.   As the industry’s leading provider, we offer the broadest portfolio of life-changing hearing solutions. From pediatric to profound hearing loss, we remain committed to creating hearing solutions that change people’s lives to thrive socially and emotionally. We believe in changing lives and creating a world where ‘Life is ",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Switzerland) at $100M-$500M US-revenue proxy scale (1061 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
nobelbiocare.com,Nobel Biocare,https://www.linkedin.com/company/nobel-biocare,http://www.nobelbiocare.com,2388,1001-5000,-,Public Company,Medical Equipment Manufacturing,Zürich,Zürich,Switzerland,"Nobel Biocare is a world leader in the field of innovative implant-based dental restorations – from single-tooth to fully edentulous indications.   The company’s portfolio offers:  - Dental implant systems - Individualized prosthetics and CAD/CAM systems - Treatment planning - Guided surgery solutions - Biomaterials  Our goal is to empower dental professionals to give quality of life back to their patients. This philosophy is built on over 60 years of continuous innovation, all stemming from Per",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Switzerland) at $100M-$500M US-revenue proxy scale (2388 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
wellspect.com,Wellspect HealthCare,https://www.linkedin.com/company/wellspect-healthcare,https://www.wellspect.com,730,1001-5000,1948,Public Company,Medical Equipment Manufacturing,Göteborg,Västra Götaland,Sweden,"At Wellspect, we develop innovative products and solutions that make a real difference in the lives of people managing continence care needs, empowering them to live each day to the fullest.   We have been a trusted leader in healthcare for over 40 years with our product brands LoFric®, Navina™ and Surity™, continuously expanding access to our user-friendly solutions.   Every day, we strive to maintain the highest quality standards while minimizing the environmental impact of our products.   By ",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Sweden) at $100M-$500M US-revenue proxy scale (730 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
zeiss.com,ZEISS Medical Technology,https://www.linkedin.com/company/zeiss,http://www.zeiss.com/meditec,4877,1001-5000,2002,Public Company,Medical Equipment Manufacturing,Jena,Thüringen,Germany,"Our aim is contributing to progress in medical technology and helping healthcare professionals all over the world to improve their patients' quality of life.  With a special focus on ophthalmology, ophthalmic surgery and visualization systems in the field of microsurgery, the company supports healthcare professionals in setting new standards of care with proven medical technology and broad application competence based on cutting-edge innovations. ZEISS also offers visualization solutions for den",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (4877 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
osstem.com,Osstem,https://www.linkedin.com/company/osstem,http://www.osstem.com,1092,5001-10000,1997,Public Company,Medical Equipment Manufacturing,-,-,South Korea,"Osstem Implant is Korea's leading dental implant company that developed and pioneered the market for “dental implants” for the first time in Korea, which had previously been a barren market for the medical devices industry.  Guided by its philosophy of contributing to the promotion of human health by helping dentists with better treatment options, Osstem has continued to take on new challenges and innovate, and it has also achieved remarkable results by blazing a new trail that others have not d",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: South Korea) at $100M-$500M US-revenue proxy scale (1092 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
vygon.com,VYGON,https://www.linkedin.com/company/vygon,http://www.vygon.com,1208,1001-5000,-,Partnership,Medical Equipment Manufacturing,Écouen,Val-d'Oise,France,"About us Since its creation in 1962, continuous technological and market research, implementation of latest technology at all levels, dedication to customer satisfaction and high quality and reliability standards are the key factors in Vygon’s growth. Vygon’s name has become synonymous with quality and reliability in the field of single-use medical and surgical products.  Know-how Our industrial culture grew along with the company. We now have 11 factories worldwide, and we manufacture some 210 ",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: France) at $100M-$500M US-revenue proxy scale (1208 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
acteongroup.com,Acteon Group,https://www.linkedin.com/company/acteon-group,http://www.acteongroup.com,572,501-1000,-,Privately Held,Medical Equipment Manufacturing,Mérignac,Gironde,France,"The ACTEON® Group is entering a new phase. Our vision is to be a leading global provider of innovative and trusted solutions that protect and restore patients’ oral health in a connected dental ecosystem. Our mission is to offer innovative solutions to enable dental professionals to perform preventative, restorative, and corrective treatments for millions of patients in a connected, efficient, effective, and economical way. ACTEON® is proud to serve you every day around the world.",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: France) at $100M-$500M US-revenue proxy scale (572 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
arthrex.com,Arthrex GmbH,https://www.linkedin.com/company/arthrex,http://www.arthrex.com,733,5001-10000,1981,Privately Held,Medical Equipment Manufacturing,München,Bayern,Germany,"Arthrex, an orthopedic medical device company, is a leader in product development, medical education and a pioneer in arthroscopy, having developed thousands of products and surgical procedures in orthopedic medicine worldwide.",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (733 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
almalasers.com,Alma Lasers,https://www.linkedin.com/company/alma-lasers-international,https://www.almalasers.com,640,501-1000,1999,Public Company,Medical Equipment Manufacturing,קיסריה,מחוז חיפה‬,Israel,"You already know we create amazing technology that helps millions around the world to live better, more confident lives. You also know that we are at the top of the medical aesthetic market.   But we’re here to tell you we are way more than that.   We realized that in the modern life, a better way to make innovative technology, is understanding what our partners and their patients really want. To put people and their needs first. So we became better at listening and translating the true needs of",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Israel) at $100M-$500M US-revenue proxy scale (640 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
elekta.com,Elekta,https://www.linkedin.com/company/elekta,http://www.elekta.com,4681,1001-5000,1972,Public Company,Medical Equipment Manufacturing,Helsingborg,Skåne,Sweden,"Each year, millions of people hear the words no one wants to hear: ""You have cancer."" And behind each diagnosis lies a unique story, a family that deserves hope, a future that's worth fighting for. We know that no two treatment journeys are the same and delivering care is far from simple. It's complex, urgent, and deeply human. That’s why we don’t back down from challenges—we rise to them. From the smallest tumor change to the toughest clinical decisions, we see every obstacle as an opportunity ",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Sweden) at $100M-$500M US-revenue proxy scale (4681 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
fcld.ly,Leica Microsystems,https://www.linkedin.com/company/heidelberg,https://fcld.ly/leica-linkedin,2393,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Wetzlar,Hessen,Germany,"Leica Microsystems, a Danaher company, provides integrated imaging and analysis solutions that enable the generation of insight from complex imaging to support faster, informed decisions across life science, medical, and industrial applications. Guided by our purpose to reveal what is invisible, we partner with customers to turn this insight into impact, contributing to a better and healthier world.  Our portfolio spans workflows from sample preparation to AI-enabled analysis, built on more than",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (2393 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
sonova.com,Sonova Group,https://www.linkedin.com/company/sonovagroup,http://www.sonova.com,7175,10001+,-,Public Company,Medical Equipment Manufacturing,Stäfa,Zürich,Switzerland,"Around 25% of the world’s population is living with hearing loss. At Sonova, we envision a world where everyone enjoys the delight of hearing and lives a life without limitations. From personal audio devices and wireless communication systems to audiological care services, hearing aids, and cochlear implants. Our product brands – Phonak, Unitron, Sennheiser (under license), and Advanced Bionics – create compelling new products to offer the optimal solution for an ever growing consumer base throu",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Switzerland) at $100M-$500M US-revenue proxy scale (7175 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
biotronik.com,BIOTRONIK,https://www.linkedin.com/company/biotronik,https://www.biotronik.com,4445,5001-10000,1963,Privately Held,Medical Equipment Manufacturing,Berlin,Berlin,Germany,"For over 60 years, BIOTRONIK has stood at the forefront of medical technology, pioneering breakthrough innovations that are transforming the lives of millions affected by heart disease and chronic pain. Rooted in a deep purpose to seamlessly harmonize technology with the human body, we engineer trusted, life-changing therapies through our advanced active implants in Cardiac Rhythm Management, Monitoring, and Neuromodulation, while providing cutting-edge solutions in Electrophysiology. From creat",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (4445 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
ems-company.com,EMS - Electro Medical Systems,https://www.linkedin.com/company/ems--electro-medical-systems,http://www.ems-company.com/,784,501-1000,-,Self-Owned,Medical Equipment Manufacturing,Nyon,Vaud,Switzerland,"As a market leader, EMS sets new standards in the design, manufacturing and sale of devices used for medical and dental treatments. EMS products benefit from a tradition of flawless Swiss precision and craftsmanship.   Founded more than 30 years ago, EMS offers valuable solutions in the fields of: •	Dental Prevention.  We are the inventors of Guided Biofilm Therapy, an evidence based protocol for oral biofilm management, and the original AIRFLOW®, PERIOFLOW® and PIEZON® technologies. •	Urology. ",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Switzerland) at $100M-$500M US-revenue proxy scale (784 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
carmatsa.com,Carmat,https://www.linkedin.com/company/carmat,http://www.carmatsa.com,728,51-200,2008,Public Company,Medical Equipment Manufacturing,Vélizy-Villacoublay,Yvelines,France,"CARMAT is a French MedTech that designs, manufactures and markets the Aeson® artificial heart. The Company’s ambition is to make Aeson® the first alternative to a heart transplant, and thus provide a therapeutic solution to people suffering from end-stage biventricular heart failure, who are facing a well-known shortfall in available human grafts. The world’s first physiological artificial heart that is highly hemocompatible, pulsatile and self-regulated, Aeson® could save, every year, the lives",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: France) at $100M-$500M US-revenue proxy scale (728 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
sunrisemedical-group.com,Sunrise Medical,https://www.linkedin.com/company/sunrisemedical,https://www.sunrisemedical-group.com/,1532,1001-5000,1983,Privately Held,Medical Equipment Manufacturing,Malsch,Baden-Württemberg,Germany,"Committed to improving people’s lives, Sunrise Medical is a world leader in the innovation, manufacture and distribution of advanced assistive mobility devices and solutions. Distributed in more than 130 countries under its own 21 proprietary brands, the key products include manual and power wheelchairs, scooters, power assist products, paediatric mobility and therapeutical devices, seating & positioning systems, and daily living aids. Operating in 23 countries, Sunrise Medical group is headquar",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (1532 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
kavo.com,KaVo Dental,https://www.linkedin.com/company/kavodental,https://www.kavo.com/,695,1001-5000,1909,Public Company,Medical Equipment Manufacturing,Biberach an der Riß,Baden-Württemberg,Germany,"For over 110 years, our employees have been developing, manufacturing and selling high-quality products that set new market standards. KaVo has made a significant contribution to the history of dentistry with its consistent innovations.  Impressum: www.kavo.com/en/imprint-disclaimer Terms of Use: https://www.kavo.com/en/terms-use Privacy Policy: www.kavo.com/en/privacy-policy-2023 Social Media Nettiquette: https://www.kavo.com/en/welcome-kavo-dental-social-media-pages",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (695 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
macopharma.com,Macopharma,https://www.linkedin.com/company/macopharma,http://www.macopharma.com/,955,1001-5000,1977,Privately Held,Medical Equipment Manufacturing,Tourcoing,Nord,France,"Macopharma has supported life for over 40 years by providing our donors and patients with safe and innovative solutions. We offer quality blood transfusion products and services to collect, process and store blood components, while committing to a sustainable development that covers the entire production chain. Our development has always been based on a collaborative approach triggered by close relationships relying on trust and dialogue with our partners, customers and users. Supporting life wi",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: France) at $100M-$500M US-revenue proxy scale (955 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
coltene.com,COLTENE Group,https://www.linkedin.com/company/coltenegroup,https://invest.coltene.com/,688,1001-5000,-,Public Company,Medical Equipment Manufacturing,Altstätten,St. Gallen,Switzerland,"COLTENE Group is an international developer, manufacturer and seller of dental consumables and small equipment in the areas of Infection Control, Dental Preservation and Efficient Treatment. COLTENE Group has state-of-the-art production facilities in the US, Canada, Germany, France and Switzerland, as well as its own sales organizations in all major markets including North America, Europe, Japan, China, India and Latin America.  The COLTENE Group divides its comprehensive product range into thre",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Switzerland) at $100M-$500M US-revenue proxy scale (688 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
lilial.fr,Coloplast Lilial à domicile,https://www.linkedin.com/company/lilial,http://lilial.fr,9819,51-200,-,Privately Held,Medical Equipment Manufacturing,Trélazé,Maine-et-Loire,France,Bénéficiez des 20 années d'expérience de Coloplast Lilial à domicile dans l'accompagnement et la délivrance à domicile de dispositifs médicaux de toutes marques.,The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: France) at $100M-$500M US-revenue proxy scale (9819 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
septodontcorp.com,Septodont,https://www.linkedin.com/company/septodontofficial,https://www.septodontcorp.com/,1068,1001-5000,1932,Privately Held,Medical Equipment Manufacturing,St.-Maur-des-Fossés,Val-de-Marne,France,"Septodont is a pharmaceutical and medical device company and was founded in 1932 by Annie & Nestor Schiller.  With 600 million cartridges of local anesthetic produced every year, Septodont is today world leader of dental anesthesia. Beyond dental anesthesia, Septodont also invests in R&D towards bioactive and biocompatible therapeutic solutions, which led to the introduction of Biodentine and Bioroot RCS, two products based on the ABS Technology (Active Biosilicate Technology).  The group counts",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: France) at $100M-$500M US-revenue proxy scale (1068 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
medartis.com,Medartis,https://www.linkedin.com/company/medartis,http://www.medartis.com,817,1001-5000,1997,Public Company,Medical Equipment Manufacturing,Basel,Basel-Stadt,Switzerland,"At Medartis, we develop, manufacture and distribute titanium screws and plates, surgical instruments and system solutions for fracture fixation. Headquartered in Basel, Switzerland, our company is represented worldwide through 12 subsidiaries and a wide distributor network.  We place the highest priority on maintaining stringent quality standards, continuous development and innovation, including comprehensive service provision for physicians, operating-room (OR) staff and patients. Our long-term",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Switzerland) at $100M-$500M US-revenue proxy scale (817 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
